lat_present,long_present,long_clim,lat_clim,Annual_mean_temp,MeanDiurnalRange,Isothermality,TempSeasonality,MaxTempWarmMo,MinTempColdMo,TempAnnRange,MeanTempWetQtr,MeanTempDryQtr,MeanTempWarmQtr,MeanTempColdQtr,AnnPercip,PercipWetMo,PercipDryMo,PercipSeasonality,PrecipWetQtr,PrecipDryQtr,PrecipWrmQtr,PrecipColdQtr,dist_clim_join,class
35.2319444,139.1036111,139.1042,35.22917,14.15433,7.908,28.22673,717.644,28.236,0.22,28.016,20.80333,5.594,23.09467,5.561333,1727,225,53,43.30061,623,185,617,258,313.101902244364,present
35.2517,139.1687917,139.1875,35.27083,16.00347,8.071759,29.1049,705.9918,30.05556,2.322222,27.73333,24.22315,7.615741,24.84444,7.615741,1709,225,58,40.01361,589,196,577,196,2722.1384440567363,present
35.6423281,139.8603385,139.8542,35.64583,15.49712,7.408333,25.67537,764.3904,30.05385,1.2,28.85385,22.52821,6.246154,24.94231,6.246154,1416,197,41,42.79493,511,146,484,146,677.7248340754597,present
35.99559017,129.3494408,129.3542,35.97917,13.4725,9.386333,28.26187,884.0734,29.048,-4.164,33.212,23.81667,2.116667,23.81667,2.116667,1132,206,26,66.55124,553,105,553,105,1875.3786189278517,present
35.544255,129.3104083,129.3125,35.5625,13.78817,9.581,29.17479,857.4136,29.416,-3.424,32.84,23.89,2.922667,23.95667,2.922667,1244,228,25,67.19382,610,104,585,104,2037.557112752605,present
34.341574,108.93977,108.9375,34.35417,13.76117,10.23033,28.42391,959.7846,31.484,-4.508,35.992,23.89733,1.578667,25.466,1.578667,617,110,7,68.11182,296,26,262,26,1416.0303598686046,present
36.025484,126.993869,126.9792,36.02083,12.799,10.72067,29.7995,970.3973,30.092,-5.884,35.976,24.43067,0.5666667,24.43067,0.5666667,1259,280,32,78.28378,676,105,676,105,1417.086939564305,present
37.51508331,127.0611343,127.0625,37.52083,12.08017,8.941,24.92195,1011.299,29.092,-6.784,35.876,23.634,-0.8466666,24.012,-0.8466666,1324,330,22,95.18287,788,74,772,74,650.255685317411,present
36.78043056,126.4689639,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,1403.8504615533254,present
36.77963889,126.4707944,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,1232.8463092346287,present
36.77926667,126.4694583,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,1277.8450385670394,present
36.779625,126.4706417,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,1239.9337705603928,present
36.78018889,126.4718694,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,1228.5197349631253,present
36.77928889,126.4708028,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,1201.6931569452179,present
36.77525278,126.4708944,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,888.321441515046,present
36.74115833,126.5841139,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2231.7769520831157,present
36.74143333,126.58815,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,1976.1293813983762,present
36.74590556,126.4457694,126.4375,36.72917,11.96567,9.840667,27.66719,973.8456,29.252,-6.316,35.568,23.36467,-0.3013333,23.60267,-0.3013333,1210,265,31,77.56342,648,99,622,99,2001.495161555026,present
37.73727023,127.0889591,127.1042,37.72917,10.902,9.486667,25.73702,1025.528,28.056,-8.804,36.86,22.536,-2.316667,22.96867,-2.316667,1292,334,18,99.93754,791,62,775,62,1614.823938996255,present
24.20486892,121.0091023,121.0208,24.1875,15.81483,5.831,35.68544,375.4177,23.324,6.984,16.34,19.938,12.008,19.938,10.78267,2514,412,42,67.58134,1170,153,1170,224,2266.6557420194417,present
36.65623,137.214012,137.2292,36.64583,13.40233,8.864,27.064,898.3665,30.668,-2.084,32.752,24.358,11.32067,24.358,2.484,2018,234,129,22.563,632,390,632,484,1781.3315915944866,present
37.75677982,127.1170741,127.1042,37.77083,10.7395,9.759,26.05735,1035.414,28.1,-9.352,37.452,22.44333,-2.626667,22.91867,-2.626667,1290,336,17,100.5246,793,60,776,60,1929.1259546192723,present
36.7418745,126.5866972,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2104.36598461292,present
36.74173971,126.5882089,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,1996.0372573864863,present
22.86162217,120.654256,120.6458,22.85417,22.39933,6.394667,39.79753,347.8204,29.416,13.348,16.068,26.07067,18.72933,26.07067,17.614,3202,771,21,103.9322,1980,70,1980,81,1198.8931230668102,present
37.74834736,127.1640252,127.1458,37.72917,10.40983,9.708333,26.14264,1027.41,27.648,-9.488,37.136,22.04733,-2.821333,22.53733,-2.821333,1301,343,17,100.9225,799,60,786,60,2667.5105017008527,present
35.52740478,139.4915469,139.4792,35.52083,15.2655,8.585667,28.29818,776.1038,30.32,-0.02,30.34,22.266,5.790667,24.792,5.790667,1591,210,49,44.35131,580,162,553,162,1335.2922365493248,present
24.98605333,112.8758533,112.8958,24.97917,15.4765,7.412333,28.25684,687.7539,27.836,1.604,26.232,19.274,8.318,23.36667,6.545333,1627,275,45,60.64832,761,136,573,189,2151.2162289123326,present
24.98444444,112.8780556,112.8958,24.97917,15.4765,7.412333,28.25684,687.7539,27.836,1.604,26.232,19.274,8.318,23.36667,6.545333,1627,275,45,60.64832,761,136,573,189,1882.196760409636,present
36.74145333,126.5880917,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,1981.4249688695736,present
24.508439,120.930293,120.9375,24.52083,19.32033,5.876,32.18668,447.3772,28.096,9.84,18.256,24.38733,14.924,24.38733,13.54533,2409,408,30,70.75385,1181,134,1181,217,1558.8538158488057,present
36.741525,126.588095,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,1986.7138908786403,present
22.85865911,120.6559026,120.6458,22.85417,22.39933,6.394667,39.79753,347.8204,29.416,13.348,16.068,26.07067,18.72933,26.07067,17.614,3202,771,21,103.9322,1980,70,1980,81,1149.2209909298097,present
33.31711578,131.4688263,131.4792,33.3125,15.11067,7.723334,27.214,766.398,29.412,1.032,28.38,24.11267,8.03,24.588,5.756,1801,296,47,57.62488,776,166,727,180,1092.0677316725025,present
30.23488324,120.0904898,120.1042,30.22917,16.158,7.816667,24.89384,861.5721,31.816,0.416,31.4,24.13667,7.522,26.49267,5.332667,1336,195,40,45.11539,486,146,473,173,1462.3614261053403,present
36.74142167,126.584555,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2218.236619015196,present
36.74169833,126.58748,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2039.7703116711739,present
36.74162667,126.587495,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2033.3583555344935,present
36.74592333,126.4456983,126.4375,36.72917,11.96567,9.840667,27.66719,973.8456,29.252,-6.316,35.568,23.36467,-0.3013333,23.60267,-0.3013333,1210,265,31,77.56342,648,99,622,99,2001.0106187650479,present
36.542345,126.7954433,126.8125,36.5625,11.6155,9.884334,27.3956,986.4034,28.912,-7.168,36.08,23.084,-0.8860001,23.396,-0.8860001,1263,291,29,82.53145,689,95,684,95,2709.9754907064935,present
35.25122431,139.6664324,139.6458,35.27083,15.3026,7.394792,26.46905,730.9142,29.34583,1.408333,27.9375,22.10556,6.492361,24.39236,6.492361,1757,222,59,37.90649,590,207,543,207,2874.34887610675,present
36.74760833,126.6076567,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2073.2577789453553,present
36.743915,126.6054217,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,1643.1795820853072,present
36.741855,126.6054283,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,1414.7482242488554,present
36.74171,126.6052917,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,1397.7739260414044,present
36.74207333,126.58737,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2075.542109298891,present
36.74140333,126.5842567,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2238.0346893647725,present
35.28524667,139.6939867,139.6875,35.27083,15.74226,7.303571,26.63454,718.3094,29.58571,2.164286,27.42143,22.475,7.12381,24.6881,7.12381,1756,220,60,37.30095,588,210,541,210,1707.7833649322129,present
35.6619411,139.4100771,139.3958,35.64583,14.6495,8.867,28.47097,791.1501,30.06,-1.084,31.144,21.73467,4.979333,24.33733,4.979333,1516,206,46,48.08314,582,149,558,149,2207.571916821551,present
37.64595223,115.6362245,115.6458,37.64583,13.11633,10.758,26.42205,1125.516,31.904,-8.812,40.716,26.412,-1.396,26.412,-1.396,457,144,4,124.5681,331,17,331,17,843.1769760056063,present
37.64546322,115.6363831,115.6458,37.64583,13.11633,10.758,26.42205,1125.516,31.904,-8.812,40.716,26.412,-1.396,26.412,-1.396,457,144,4,124.5681,331,17,331,17,830.1088303079129,present
36.6710226,127.4980781,127.4792,36.6875,11.5295,11.02633,28.86777,1034.68,29.348,-8.848,38.196,23.17467,-1.751333,23.84467,-1.751333,1253,295,28,85.83463,700,89,697,89,2488.200681650986,present
36.74535167,126.607425,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,1822.1247075238452,present
36.739605,126.60227,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,1172.9963957605623,present
36.739605,126.6022333,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,1173.4803826792258,present
36.73930167,126.6019583,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,1144.1644117600301,present
36.73936333,126.6019033,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,1151.7768191916766,present
36.733755,126.5995633,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,656.2517722398948,present
37.755033,127.1162189,127.1042,37.77083,10.7395,9.759,26.05735,1035.414,28.1,-9.352,37.452,22.44333,-2.626667,22.91867,-2.626667,1290,336,17,100.5246,793,60,776,60,2049.8048416039333,present
37.75641913,127.1165519,127.1042,37.77083,10.7395,9.759,26.05735,1035.414,28.1,-9.352,37.452,22.44333,-2.626667,22.91867,-2.626667,1290,336,17,100.5246,793,60,776,60,1935.6316718194319,present
37.756878,127.1172109,127.1042,37.77083,10.7395,9.759,26.05735,1035.414,28.1,-9.352,37.452,22.44333,-2.626667,22.91867,-2.626667,1290,336,17,100.5246,793,60,776,60,1927.4062821042896,present
31.215394,121.552157,121.5625,31.22917,16.35533,7.035333,23.41677,854.4586,31.244,1.2,30.044,26.54467,8.192666,26.586,5.762,1041,161,40,51.28579,437,127,412,138,1820.377723025525,present
39.8806424,116.4040827,116.3958,39.89583,12.48683,11.24967,28.02608,1106.436,31.32,-8.82,40.14,25.43133,-1.773333,25.43133,-1.773333,574,205,4,136.0163,437,13,437,13,1830.678157779604,present
37.45977787,128.1432576,128.1458,37.47917,9.123333,10.744,28.17286,1023.273,26.732,-11.404,38.136,20.56067,-4.114667,21.20667,-4.114667,1303,322,25,89.88095,751,85,736,85,2167.948660376322,present
36.74195667,126.5836183,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2320.6458454719286,present
36.39928676,129.1604818,129.1458,36.39583,10.52467,10.54133,29.46811,942.851,27.248,-8.524,35.772,21.308,-1.597333,21.672,-1.597333,1176,227,28,70.44553,591,107,590,107,1369.126570594446,present
35.66372333,139.1895217,139.1875,35.64583,12.4385,8.982333,28.90813,784.076,27.824,-3.248,31.072,19.454,2.992667,22.10733,2.992667,1465,217,35,54.01187,596,125,589,125,1998.0146873599588,present
23.5935928,120.6080728,120.6042,23.60417,20.8725,6.303667,36.50491,398.3363,28.696,11.428,17.268,25.184,16.8,25.184,15.50733,2508,510,19,92.15329,1449,80,1449,123,1240.5686224036008,present
37.52095255,126.9813774,126.9792,37.52083,12.127,8.798,24.57542,1013.011,29.168,-6.632,35.8,23.702,-0.8560001,24.05867,-0.8560001,1329,322,24,93.76167,785,78,769,78,192.5125452934869,present
37.64987113,127.0883948,127.1042,37.64583,11.3715,9.721,26.20498,1027.831,28.74,-8.356,37.096,23.05467,-1.83,23.518,-1.83,1305,334,19,98.91199,794,64,779,64,1462.2741156734153,present
32.7816335,132.9549889,132.9375,32.77083,17.2275,6.995,26.6172,704.4222,29.76,3.48,26.28,22.69167,8.441667,25.91667,8.441667,2279,326,62,50.50616,892,237,755,237,2028.9291461384053,present
36.779345,126.4695233,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,1280.3484171989044,present
35.25173667,139.1535195,139.1458,35.27083,15.793,8.316667,29.24285,721.9575,30.136,1.696,28.44,24.208,7.159333,24.80267,7.159333,1720,226,57,40.49451,601,196,590,196,2235.77970729866,present
35.86027908,127.1650009,127.1458,35.85417,13.138,10.78133,29.77611,973.1976,30.652,-5.556,36.208,24.814,0.8473334,24.814,0.8473334,1277,289,31,79.84769,696,105,696,105,1858.9667311106737,present
35.00566236,135.7850114,135.7708,35.02083,15.3505,8.971666,28.3698,845.4866,32.1,0.476,31.624,25.466,5.217333,25.83333,5.217333,1644,241,58,44.76788,625,208,585,208,2125.927266201991,present
36.74157667,126.5858467,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2139.6403020234225,present
36.74171167,126.5865483,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2102.165765431197,present
36.74171833,126.5872167,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2058.4781926238497,present
36.742405,126.58702,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2123.5771792054325,present
37.7557659,127.1162909,127.1042,37.77083,10.7395,9.759,26.05735,1035.414,28.1,-9.352,37.452,22.44333,-2.626667,22.91867,-2.626667,1290,336,17,100.5246,793,60,776,60,1983.7957032076,present
36.77733333,126.472925,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,913.9444042504413,present
22.8876578,120.6631516,120.6458,22.89583,22.65783,6.150333,38.38201,356.0262,29.644,13.62,16.024,26.41867,18.90733,26.41867,17.762,3083,730,20,104.082,1907,67,1907,80,1996.2679556329033,present
22.887633,120.663172,120.6458,22.89583,22.65783,6.150333,38.38201,356.0262,29.644,13.62,16.024,26.41867,18.90733,26.41867,17.762,3083,730,20,104.082,1907,67,1907,80,1999.384612661523,present
37.4582462,128.1440244,128.1458,37.4375,8.875667,10.65133,28.09192,1020.857,26.452,-11.464,37.916,20.29733,-4.314,20.952,-4.314,1313,324,25,89.5505,754,86,741,86,2312.1913755134615,present
36.77698667,126.4728983,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,885.2661947348437,present
34.68938333,135.8441917,135.8542,34.6875,14.25267,8.908667,28.59374,826.683,30.388,-0.768,31.156,21.10267,4.313334,24.482,4.313334,1540,234,38,49.95275,589,148,552,148,938.7260951773205,present
36.74370333,126.448345,126.4375,36.72917,11.96567,9.840667,27.66719,973.8456,29.252,-6.316,35.568,23.36467,-0.3013333,23.60267,-0.3013333,1210,265,31,77.56342,648,99,622,99,1882.952312135144,present
36.77896667,126.470495,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,1191.5160443032603,present
40.28393667,116.829995,116.8125,40.27083,11.3185,12.083,29.11566,1124.233,30.08,-11.42,41.5,24.362,-3.326,24.362,-3.326,517,186,3,135.584,392,10,392,10,2080.077861191248,present
40.28939667,116.8302083,116.8125,40.27083,11.3185,12.083,29.11566,1124.233,30.08,-11.42,41.5,24.362,-3.326,24.362,-3.326,517,186,3,135.584,392,10,392,10,2553.1980952502254,present
40.289475,116.8306417,116.8125,40.27083,11.3185,12.083,29.11566,1124.233,30.08,-11.42,41.5,24.362,-3.326,24.362,-3.326,517,186,3,135.584,392,10,392,10,2581.9887082258674,present
36.7769301,126.4679481,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,1210.1470273730486,present
36.777095,126.4731917,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,878.4540766123488,present
36.779159,126.446753,126.4375,36.77083,11.83517,9.659667,27.2226,974.0489,29.1,-6.384,35.484,23.24067,-0.4366666,23.46467,-0.4366666,1221,270,30,79.00628,660,97,635,97,1239.7303994788535,present
36.77825689,126.4715131,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,1072.7265048493362,present
37.26092694,127.0736987,127.0625,37.27083,11.67667,9.740666,26.1312,1032.758,29.18,-8.096,37.276,23.47867,-1.516667,23.962,-1.516667,1322,335,25,92.50455,773,80,757,80,1481.4396372346835,present
24.1830233,120.7889439,120.7708,24.1875,20.91833,6.609333,35.61063,434.9373,29.6,11.04,18.56,25.74067,19.32267,25.74067,15.21867,2168,421,19,80.00363,1138,88,1138,169,1906.5547366310086,present
36.74173737,126.5863419,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2117.847987496005,present
36.74255167,126.5835767,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2364.6346732525058,present
36.74197,126.5836267,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2320.96282756394,present
36.74187333,126.5836833,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2310.3941946530545,present
36.74145333,126.5887533,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,1939.1394684982245,present
36.74171333,126.5838017,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2291.18184415677,present
